External ID,Item,Item ID,Party Name,Vendor ID,Invoice #,length,Invoice Date,New date,Balance Due,Memo,Subsidiary Id,Subsidiary,Account,BIN ,BIN ID,LOCATION,serial/lot number
OPENVENBILLPrePayment - PO60028/NetSuite,cogs,40391,U.S. Vinyl Manufacturing Corp,1292,PrePayment - PO60028/NetSuite,29,06-18-2025,06/18/2025,-10595.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11266
OPENVENBILLPrePayment - PO60340/NetSuite,cogs,40391,U.S. Vinyl Manufacturing Corp,1292,PrePayment - PO60340/NetSuite,29,06-25-2025,06/25/2025,-4881.37,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11267
OPENVENBILL188009241,cogs,40391,Uline,255,188009241,9,01-16-2025,01/16/2025,827.38,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11268
OPENVENBILL188009476,cogs,40391,Uline,255,188009476,9,01-16-2025,01/16/2025,767.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11269
OPENVENBILL188169574,cogs,40391,Uline,255,188169574,9,01-21-2025,01/21/2025,620.59,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11270
OPENVENBILL188248104,cogs,40391,Uline,255,188248104,9,01-22-2025,01/22/2025,767.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11271
OPENVENBILL194719434,cogs,40391,Uline,255,194719434,9,06-27-2025,06/27/2025,226.80,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11272
OPENVENBILL1343718,cogs,40391,Uniik Design Solutions,1291,1343718,7,03-17-2025,03/17/2025,4309.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11273
OPENVENBILL1253518,cogs,40391,Uniik Design Solutions,1291,1253518,7,06-19-2025,06/19/2025,5340.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11274
OPENVENBILL33048,cogs,40391,Unite Oak International Inc,258,33048,5,06-30-2025,06/30/2025,3220.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11275
OPENVENBILL247514092,cogs,40391,United Rentals (North America) Inc.,261,247514092,9,05-02-2025,05/02/2025,927.45,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11276
OPENVENBILLSR411-9_4th,cogs,40391,VEI MAY WOODEN APPLIANCES COMPANY LIMITED,1335,SR411-9_4th,11,07-29-2024,07/29/2024,6064.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11277
OPENVENBILL5034680910,cogs,40391,Wells Fargo,271,5034680910,10,06-06-2025,06/06/2025,622.85,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11279
OPENVENBILLPrePayment - PO60078/NetSuite,cogs,40391,WILSONART LLC,2646,PrePayment - PO60078/NetSuite,29,06-25-2025,06/25/2025,-1508.22,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11280
OPENVENBILL41279,cogs,40391,"WOW USA, Inc.",2367,41279,5,03-24-2025,03/24/2025,3171.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11281
OPENVENBILLW-0528,cogs,40391,"WOW USA, Inc.",2367,W-0528,6,05-28-2025,05/28/2025,-846.50,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11282
OPENVENBILLW-0617,cogs,40391,"WOW USA, Inc.",2367,W-0617,6,06-17-2025,06/17/2025,-2223.95,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11283
OPENVENBILL2062025,cogs,40391,WRIGHTE,1951,2062025,7,02-06-2025,02/06/2025,243.34,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11284
OPENVENBILL33229323,cogs,40391,Wyndham Hotels & Resorts Inc.,276,33229323,8,10-31-2024,10/31/2024,5000.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11285
OPENVENBILLGV2024066-D,cogs,40391,"Xiamen Deyuan Panmin Trading Co., LTD",1295,GV2024066-D,11,04-17-2025,04/17/2025,925.76,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11287
OPENVENBILLPrePayment,cogs,40391,"Xiamen Deyuan Panmin Trading Co., LTD",1295,PrePayment,10,05-02-2025,05/02/2025,-18732.54,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11288
OPENVENBILLW-1105,cogs,40391,"Yesenye Furniture Co., Ltd",1296,W-1105,6,11-05-2024,11/05/2024,-3983.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11289
OPENVENBILLZB202305011USA,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202305011USA,14,04-01-2024,04/01/2024,7592.08,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11290
OPENVENBILLZB202304012USA,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202304012USA,14,04-10-2024,04/10/2024,4224.98,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11291
OPENVENBILLZB202406008USA,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202406008USA,14,08-26-2024,08/26/2024,2255.20,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11292
OPENVENBILL36106,cogs,40391,ZBOM Cabinets Corp.,1297,36106,5,12-19-2024,12/19/2024,-18000.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11294
OPENVENBILLZB202405015USA,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202405015USA,14,01-01-2025,01/01/2025,8650.52,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11295
OPENVENBILLW-0310,cogs,40391,ZBOM Cabinets Corp.,1297,W-0310,6,03-10-2025,03/10/2025,-6266.98,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11297
OPENVENBILLZB202407028USA-1,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202407028USA-1,16,03-14-2025,03/14/2025,3635.00,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11298
OPENVENBILL46009,cogs,40391,ZBOM Cabinets Corp.,1297,46009,5,05-20-2025,05/20/2025,-2232.30,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11301
OPENVENBILLZB202503027USA,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202503027USA,14,06-03-2025,06/03/2025,6368.57,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11304
OPENVENBILLLaxmi-0664,cogs,40391,ZBOM Cabinets Corp.,1297,Laxmi-0664,10,06-05-2025,06/05/2025,-3747.42,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11305
OPENVENBILLZB202406008USA-5,cogs,40391,ZBOM Cabinets Corp.,1297,ZB202406008USA-5,16,06-30-2025,06/30/2025,4059.05,Import SPS data by Invoice in NetSuite,3,Graniti Vicentia LLC,A20001,CW-001,17,2,11313
