External ID,No,Account#,Account ID,Account #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt,
AUGCOGS-24JSF07074,1201,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF07074,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",313.19,,
AUGCOGS-24JSF07074,1201.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF07074,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,313.19,
AUGCOGS-24ISF10034,1202,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24ISF10034,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",422.19,,
AUGCOGS-24ISF10034,1202.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24ISF10034,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,422.19,
AUGCOGS-ZB202410029USA,1203,A51001 - Freight - Out - Expense (New),981,,08-11-2025,ZBOM Cabinets Corp.,1297,ZB202410029USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,788.65,,
AUGCOGS-ZB202410029USA,1203.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,ZBOM Cabinets Corp.,1297,ZB202410029USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,,788.65,
AUGCOGS-24JSF09052,1204,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09052,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",313.19,,
AUGCOGS-24JSF09052,1204.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09052,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,313.19,
AUGCOGS-24JSF09030,1205,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09030,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF09030,1205.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09030,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-24JS102401,1206,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS102401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",314,,
AUGCOGS-24JS102401,1206.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS102401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,314,
AUGCOGS-24JSF08020,1207,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF08020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",43,,
AUGCOGS-24JSF08020,1207.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF08020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,43,
AUGCOGS-24RT051002,1208,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT051002,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24RT051002,1208.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT051002,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-GV2024069,1209,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024069,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",204.8,,
AUGCOGS-GV2024069,1209.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024069,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,204.8,
AUGCOGS-24RT102510,1210,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT102510,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24RT102510,1210.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT102510,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24RT102509,1211,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT102509,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",174.44,,
AUGCOGS-24RT102509,1211.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT102509,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,174.44,
AUGCOGS-24RT102511,1212,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT102511,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",43,,
AUGCOGS-24RT102511,1212.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT102511,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,43,
AUGCOGS-24BL101801,1213,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL101801,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",167,,
AUGCOGS-24BL101801,1213.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL101801,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,167,
AUGCOGS-24JSF10034,1214,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10034,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",313.19,,
AUGCOGS-24JSF10034,1214.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10034,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,313.19,
AUGCOGS-24BL110102,1215,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL110102,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",163,,
AUGCOGS-24BL110102,1215.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL110102,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,163,
AUGCOGS-24JS110405,1216,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS110405,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",314,,
AUGCOGS-24JS110405,1216.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS110405,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,314,
AUGCOGS-24RT110105,1217,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT110105,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",174.44,,
AUGCOGS-24RT110105,1217.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT110105,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,174.44,
AUGCOGS-GV2024073,1218,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024073,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",204.8,,
AUGCOGS-GV2024073,1218.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024073,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,204.8,
AUGCOGS-24BL102902,1219,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL102902,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24BL102902,1219.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL102902,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24JSF07072,1220,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF07072,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",313.19,,
AUGCOGS-24JSF07072,1220.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF07072,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,313.19,
AUGCOGS-24JSF09020,1221,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF09020,1221.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09020,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-24JSF11048,1222,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11048,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",170,,
AUGCOGS-24JSF11048,1222.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11048,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,170,
AUGCOGS-24JS10707,1223,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS10707,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",218,,
AUGCOGS-24JS10707,1223.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS10707,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,218,
AUGCOGS-GV2024077,1224,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024077,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",204.8,,
AUGCOGS-GV2024077,1224.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024077,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,204.8,
AUGCOGS-24JS103008,1225,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS103008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",127.5,,
AUGCOGS-24JS103008,1225.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS103008,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,127.5,
AUGCOGS-24JSF10064,1226,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10064,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",337,,
AUGCOGS-24JSF10064,1226.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10064,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,337,
AUGCOGS-24JSF11016,1227,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11016,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",43,,
AUGCOGS-24JSF11016,1227.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11016,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,43,
AUGCOGS-24RT110505,1228,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT110505,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",237.5,,
AUGCOGS-24RT110505,1228.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT110505,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,237.5,
AUGCOGS-GV2024076,1229,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024076,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",204.8,,
AUGCOGS-GV2024076,1229.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024076,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,204.8,
AUGCOGS-GV2024075,1230,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024075,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",204.8,,
AUGCOGS-GV2024075,1230.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024075,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,204.8,
AUGCOGS-24JSF11002,1231,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11002,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",192,,
AUGCOGS-24JSF11002,1231.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11002,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,192,
AUGCOGS-24RT110701,1232,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT110701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24RT110701,1232.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT110701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24RT110602,1233,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT110602,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",174.44,,
AUGCOGS-24RT110602,1233.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT110602,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,174.44,
AUGCOGS-23BL121204,1234,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,23BL121204,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-23BL121204,1234.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,23BL121204,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24JSF10071,1235,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10071,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",86,,
AUGCOGS-24JSF10071,1235.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF10071,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,86,
AUGCOGS-24JSF11011,1236,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11011,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF11011,1236.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11011,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-GV2024080,1237,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024080,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",409.6,,
AUGCOGS-GV2024080,1237.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024080,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,409.6,
AUGCOGS-24JSF08010,1238,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF08010,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF08010,1238.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF08010,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-ZB202410026USA,1239,A51001 - Freight - Out - Expense (New),981,,08-11-2025,ZBOM Cabinets Corp.,1297,ZB202410026USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,788.75,,
AUGCOGS-ZB202410026USA,1239.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,ZBOM Cabinets Corp.,1297,ZB202410026USA,ZBOM Cabinets Corp. - Aug  material cost transferred from sps,,788.75,
AUGCOGS-24RT111102,1240,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111102,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24RT111102,1240.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111102,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24BL111402,1241,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL111402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.78,,
AUGCOGS-24BL111402,1241.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL111402,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.78,
AUGCOGS-24BL111403,1242,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL111403,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",114.78,,
AUGCOGS-24BL111403,1242.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL111403,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,114.78,
AUGCOGS-24RT111407,1243,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111407,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",174.44,,
AUGCOGS-24RT111407,1243.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111407,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,174.44,
AUGCOGS-24RT111401,1244,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.76,,
AUGCOGS-24RT111401,1244.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111401,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.76,
AUGCOGS-24RT111502,1245,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111502,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.78,,
AUGCOGS-24RT111502,1245.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111502,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.78,
AUGCOGS-24RT111501,1246,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111501,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.78,,
AUGCOGS-24RT111501,1246.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111501,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.78,
AUGCOGS-GV2024067,1247,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024067,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",853.62,,
AUGCOGS-GV2024067,1247.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024067,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,853.62,
AUGCOGS-GV2024067-B,1248,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024067-B,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",855.48,,
AUGCOGS-GV2024067-B,1248.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024067-B,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,855.48,
AUGCOGS-24RT111801,1249,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT111801,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24RT111801,1249.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT111801,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24RT112108,1250,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24RT112108,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24RT112108,1250.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24RT112108,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-24JS120202,1251,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS120202,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.78,,
AUGCOGS-24JS120202,1251.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS120202,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.78,
AUGCOGS-24JS120201,1252,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS120201,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",67.78,,
AUGCOGS-24JS120201,1252.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS120201,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,67.78,
AUGCOGS-24BL112201,1253,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24BL112201,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173.44,,
AUGCOGS-24BL112201,1253.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24BL112201,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173.44,
AUGCOGS-24JSF11046,1254,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11046,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",305.56,,
AUGCOGS-24JSF11046,1254.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11046,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,305.56,
AUGCOGS-24JSF11045,1255,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11045,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",313.19,,
AUGCOGS-24JSF11045,1255.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11045,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,313.19,
AUGCOGS-24JSF11050,1256,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11050,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF11050,1256.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF11050,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-24JS120205,1257,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JS120205,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",43,,
AUGCOGS-24JS120205,1257.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JS120205,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,43,
AUGCOGS-GV2024102,1258,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024102,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",1705,,
AUGCOGS-GV2024102,1258.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2024102,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,1705,
AUGCOGS-24JSF09056,1259,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09056,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF09056,1259.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF09056,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-:24JS120405,1260,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,:24JS120405,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",163,,
AUGCOGS-:24JS120405,1260.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,:24JS120405,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,163,
AUGCOGS-24JSF12004,1261,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,24JSF12004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",173,,
AUGCOGS-24JSF12004,1261.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,24JSF12004,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,173,
AUGCOGS-23BL062701,1262,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,23BL062701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",176.52,,
AUGCOGS-23BL062701,1262.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08-11-2025,"Jasfer Industry Co., Limited",137,23BL062701,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,176.52,
AUGCOGS-22RT051003,1263,A51001 - Freight - Out - Expense (New),981,,08-11-2025,"Jasfer Industry Co., Limited",137,22RT051003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",48,,
